address,country,lat,long
SUITES @ EASTCOAST,Singapore,1.32,103.820487
SUITES @ EUNOS,Singapore,1.32,103.820487
SUITES @ GUILLEMARD,Singapore,1.32,103.820487
SUITES @ KATONG,Singapore,1.32,103.820487
SUITES @ KOVAN,Singapore,1.32,103.820487
SUITES @ NEWTON,Singapore,1.32,103.820487
SUITES @ OWEN,Singapore,1.32,103.820487
SUITES @ PAYA LEBAR,Singapore,1.32,103.820487
SUITES @ SHREWSBURY,Singapore,1.32,103.820487
SUITES @ SIMS,Singapore,1.32,103.820487
SUITES @ SOPHIA,Singapore,1.32,103.820487
SUITES @ SURREY,Singapore,1.32,103.820487
SUITES @ TOPAZ,Singapore,1.32,103.820487
SUITES AT BUKIT TIMAH,Singapore,1.32,103.820487
SUITES AT ORCHARD,Singapore,1.32,103.820487
SUITES DE LAUREL,Singapore,1.32,103.820487
SUITES TWENTY-TWO,Singapore,1.32,103.820487
SUITES@BRADDELL,Singapore,1.32,103.820487
SUITES@CHANGI,Singapore,1.32,103.820487
SULTAN GATE PLACE,Singapore,1.32,103.820487
SUMMER GARDENS,Singapore,1.32,103.820487
SUMMER GREEN,Singapore,1.32,103.820487
SUMMER GROVE,Singapore,1.32,103.820487
SUMMER PLACE,Singapore,1.32,103.820487
SUMMER SCENT,Singapore,1.32,103.820487
SUMMER VIEW,Singapore,1.32,103.820487
SUMMER VILLAS,Singapore,1.32,103.820487
SUMMERDALE,Singapore,1.32,103.820487
SUMMERHILL,Singapore,1.32,103.820487
SUMMERLEA GREEN,Singapore,1.32,103.820487
SUMMIT VILLE,Singapore,1.32,103.820487
SUN PLAZA,Singapore,1.32,103.820487
SUN ROSIER,Singapore,1.32,103.820487
SUNBIRD PARK,Singapore,1.32,103.820487
SUNBIRD VIEW,Singapore,1.32,103.820487
SUNCOTTAGES,Singapore,1.32,103.820487
SUNDANCE SUITES,Singapore,1.32,103.820487
SUNFLOWER COURT,Singapore,1.32,103.820487
SUNFLOWER GRANDEUR,Singapore,1.32,103.820487
SUNFLOWER LODGE,Singapore,1.32,103.820487
SUNFLOWER MANSIONS,Singapore,1.32,103.820487
SUNFLOWER REGENCY,Singapore,1.32,103.820487
SUNFLOWER RESIDENCE,Singapore,1.32,103.820487
SUNFLOWER VIEW,Singapore,1.32,103.820487
SUNGLADE,Singapore,1.32,103.820487
SUNGROVE,Singapore,1.32,103.820487
SUNHAVEN,Singapore,1.32,103.820487
SUNNY GROVE,Singapore,1.32,103.820487
SUNNY LODGE,Singapore,1.32,103.820487
SUNNY PALMS,Singapore,1.32,103.820487
SUNNY PARC,Singapore,1.32,103.820487
SUNNY TERRACE,Singapore,1.32,103.820487
SUNNY VALE,Singapore,1.32,103.820487
SUNNYVALE RESIDENCES,Singapore,1.32,103.820487
SUNRISE GARDENS,Singapore,1.32,103.820487
SUNRISE VILLA,Singapore,1.32,103.820487
SUNSET LODGE,Singapore,1.32,103.820487
SUNSHINE GRANDEUR,Singapore,1.32,103.820487
SUNSHINE GROVE,Singapore,1.32,103.820487
SUNSHINE LODGE,Singapore,1.32,103.820487
SUNSHINE LOFT,Singapore,1.32,103.820487
SUNSHINE MANSIONS,Singapore,1.32,103.820487
SUNSHINE PLAZA,Singapore,1.32,103.820487
SUNSHINE REGENCY,Singapore,1.32,103.820487
SUNSHINE RESIDENCE,Singapore,1.32,103.820487
SUNSHINE TERRACE,Singapore,1.32,103.820487
SUNSTONE RESIDENCES,Singapore,1.32,103.820487
SUNVILLE,Singapore,1.32,103.820487
SURIN GARDENS,Singapore,1.32,103.820487
SURIN VILLAS,Singapore,1.32,103.820487
SURREY COURT,Singapore,1.32,103.820487
SURREY POINT,Singapore,1.32,103.820487
SUTTON PLACE,Singapore,1.32,103.820487
SWISS CLUB PARK,Singapore,1.32,103.820487
SWISS VALLEY,Singapore,1.32,103.820487
SYLVAN LODGE,Singapore,1.32,103.820487
SYMPHONY HEIGHTS,Singapore,1.32,103.820487
TACPLAS HOUSE,Singapore,1.32,103.820487
TAI HWAN GARDEN,Singapore,1.32,103.820487
TAI HWAN PARK,Singapore,1.32,103.820487
TAI KENG GARDENS,Singapore,1.32,103.820487
TAI KENG VILLAS,Singapore,1.32,103.820487
TAI PENG GARDENS,Singapore,1.32,103.820487
TAI WAH BUILDING,Singapore,1.32,103.820487
TAI YUAN GARDEN,Singapore,1.32,103.820487
TAIPAN GRAND,Singapore,1.32,103.820487
TAIPAN JADE,Singapore,1.32,103.820487
TAIPAN REGENCY,Singapore,1.32,103.820487
TALIB CENTRE,Singapore,1.32,103.820487
TALIB COURT,Singapore,1.32,103.820487
TAMPINES COURT,Singapore,1.32,103.820487
TAN CHIN TUAN MANSION,Singapore,1.32,103.820487
TAN TONG MENG TOWER,Singapore,1.32,103.820487
TANAH MERAH GREEN,Singapore,1.32,103.820487
TANAH MERAH MANSION,Singapore,1.32,103.820487
TANAMERA CREST,Singapore,1.32,103.820487
TANGERINE GROVE,Singapore,1.32,103.820487
TANGLIN HILL CONDOMINIUM,Singapore,1.32,103.820487
TANGLIN HILL MEADOWS,Singapore,1.32,103.820487
TANGLIN HILL VILLAS,Singapore,1.32,103.820487
TANGLIN PARK,Singapore,1.32,103.820487
TANGLIN REGENCY,Singapore,1.32,103.820487
TANGLIN RESIDENCES,Singapore,1.32,103.820487
TANGLIN VIEW,Singapore,1.32,103.820487
TANJONG RIA CONDOMINIUM,Singapore,1.32,103.820487
TANQUEELAN SUITES,Singapore,1.32,103.820487
TATIANA TERRACE,Singapore,1.32,103.820487
TEACHER'S HOUSING ESTATE,Singapore,1.32,103.820487
TECK CHYE GARDENS,Singapore,1.32,103.820487
TECK HIANG GARDENS,Singapore,1.32,103.820487
TELOK AYER CONSERVATION AREA,Singapore,1.32,103.820487
TELOK BLANGAH HOUSE,Singapore,1.32,103.820487
TELOK KURAU LODGE,Singapore,1.32,103.820487
TELOK KURAU MANSIONS,Singapore,1.32,103.820487
TELOK MANSION,Singapore,1.32,103.820487
TEMBELINA,Singapore,1.32,103.820487
TEMBELING CENTRE,Singapore,1.32,103.820487
TEMBELING COURT,Singapore,1.32,103.820487
TEMBELING GROVE,Singapore,1.32,103.820487
TEMBELING MANSIONS,Singapore,1.32,103.820487
TEMBELING RESIDENCE,Singapore,1.32,103.820487
TEN @ SUFFOLK,Singapore,1.32,103.820487
TENGGIRIA,Singapore,1.32,103.820487
TEOCHEW SAIHO RESIDENCE,Singapore,1.32,103.820487
TERESA 8,Singapore,1.32,103.820487
TERESA TERRACE,Singapore,1.32,103.820487
TERESA VILLAS,Singapore,1.32,103.820487
TERESA VILLE,Singapore,1.32,103.820487
TERRACE VIEW,Singapore,1.32,103.820487
TERRASSE,Singapore,1.32,103.820487
TERRENE AT BUKIT TIMAH,Singapore,1.32,103.820487
TESSA LODGE,Singapore,1.32,103.820487
TEXTILE CENTRE,Singapore,1.32,103.820487
THE ABERDEEN,Singapore,1.32,103.820487
THE ABODE AT DEVONSHIRE,Singapore,1.32,103.820487
THE ACACIAS,Singapore,1.32,103.820487
THE ADARA,Singapore,1.32,103.820487
THE ALBRACCA,Singapore,1.32,103.820487
THE ALCOVE,Singapore,1.32,103.820487
THE AMARELLE,Singapore,1.32,103.820487
THE AMBIENCE,Singapore,1.32,103.820487
THE AMBRA,Singapore,1.32,103.820487
THE AMBROSIA,Singapore,1.32,103.820487
THE AMERALD STUDIO,Singapore,1.32,103.820487
THE AMERY,Singapore,1.32,103.820487
THE AMSTON,Singapore,1.32,103.820487
THE ANCHORAGE,Singapore,1.32,103.820487
THE ANSLEY,Singapore,1.32,103.820487
THE ARC AT DRAYCOTT,Singapore,1.32,103.820487
THE ARCADIA,Singapore,1.32,103.820487
THE ARECA,Singapore,1.32,103.820487
THE ARIEL,Singapore,1.32,103.820487
THE ARISTO @ AMBER,Singapore,1.32,103.820487
THE ARIZON,Singapore,1.32,103.820487
THE ARMADALE,Singapore,1.32,103.820487
THE ARRIS,Singapore,1.32,103.820487
THE ARTE,Singapore,1.32,103.820487
THE ASANA,Singapore,1.32,103.820487
THE ASTERIA,Singapore,1.32,103.820487
THE ASTON,Singapore,1.32,103.820487
THE ATRIA AT MEYER,Singapore,1.32,103.820487
THE AXIS,Singapore,1.32,103.820487
THE AZURE,Singapore,1.32,103.820487
THE AZZURO,Singapore,1.32,103.820487
THE BALE,Singapore,1.32,103.820487
THE BALMORAL,Singapore,1.32,103.820487
THE BALMORAL SPRING,Singapore,1.32,103.820487
THE BAYCOURT,Singapore,1.32,103.820487
THE BAYRON,Singapore,1.32,103.820487
THE BAYSHORE,Singapore,1.32,103.820487
THE BEACON,Singapore,1.32,103.820487
THE BEACON EDGE,Singapore,1.32,103.820487
THE BEAUMONT,Singapore,1.32,103.820487
THE BECCAGAYLE,Singapore,1.32,103.820487
THE BELLEFORTE,Singapore,1.32,103.820487
THE BELMONT,Singapore,1.32,103.820487
THE BELVEDERE,Singapore,1.32,103.820487
THE BENCOOLEN,Singapore,1.32,103.820487
THE BENTLY RESIDENCES@KOVAN,Singapore,1.32,103.820487
THE BERTH BY THE COVE,Singapore,1.32,103.820487
THE BERTHSIDE,Singapore,1.32,103.820487
THE BEVERLY,Singapore,1.32,103.820487
THE BLISS,Singapore,1.32,103.820487
THE BLOSSOMVALE,Singapore,1.32,103.820487
THE BOTANIC ON LLOYD,Singapore,1.32,103.820487
THE BOULEVARD RESIDENCE,Singapore,1.32,103.820487
THE BOUTIQ,Singapore,1.32,103.820487
THE BOX,Singapore,1.32,103.820487
THE BROOKS I,Singapore,1.32,103.820487
THE BROWNSTONE,Singapore,1.32,103.820487
THE CAIRNHILL,Singapore,1.32,103.820487
THE CALLISTA,Singapore,1.32,103.820487
THE CALROSE,Singapore,1.32,103.820487
THE CALYPSO,Singapore,1.32,103.820487
THE CANOPY,Singapore,1.32,103.820487
THE CAPE,Singapore,1.32,103.820487
THE CAPRI,Singapore,1.32,103.820487
THE CARPMAELINA,Singapore,1.32,103.820487
THE CASCADIA,Singapore,1.32,103.820487
THE CASSANDRA,Singapore,1.32,103.820487
THE CATHAY RESIDENCES,Singapore,1.32,103.820487
THE CENTREN,Singapore,1.32,103.820487
THE CENTRIO,Singapore,1.32,103.820487
THE CENTRIS,Singapore,1.32,103.820487
THE CHAMPAGNE,Singapore,1.32,103.820487
THE CHANCERY RESIDENCE,Singapore,1.32,103.820487
THE CHERRYWOOD,Singapore,1.32,103.820487
THE CHUAN,Singapore,1.32,103.820487
THE CITRINE,Singapore,1.32,103.820487
THE CITRON RESIDENCES,Singapore,1.32,103.820487
THE CLAYMORE,Singapore,1.32,103.820487
THE CLAYTON,Singapore,1.32,103.820487
THE CLEARWATER,Singapore,1.32,103.820487
THE CLEMENTVALE,Singapore,1.32,103.820487
THE CLIFT,Singapore,1.32,103.820487
THE COAST AT SENTOSA COVE,Singapore,1.32,103.820487
THE COLONNADE,Singapore,1.32,103.820487
THE COMPASS AT CHANCERY,Singapore,1.32,103.820487
THE CORNWALL,Singapore,1.32,103.820487
THE COSMOPOLITAN,Singapore,1.32,103.820487
THE COTERIE @ HOLLAND,Singapore,1.32,103.820487
THE COTZ,Singapore,1.32,103.820487
THE COUNTRYSIDE,Singapore,1.32,103.820487
THE COURTYARD,Singapore,1.32,103.820487
THE CREEK @ BUKIT,Singapore,1.32,103.820487
THE CREST,Singapore,1.32,103.820487
THE CRISTALLO,Singapore,1.32,103.820487
THE DAFFODIL,Singapore,1.32,103.820487
THE DAIRY FARM,Singapore,1.32,103.820487
THE DEW,Singapore,1.32,103.820487
THE DIAMOND,Singapore,1.32,103.820487
THE DOMAIN,Singapore,1.32,103.820487
THE DRAYCOTT,Singapore,1.32,103.820487
THE EASTSIDE,Singapore,1.32,103.820487
THE EBONY,Singapore,1.32,103.820487
THE EDEN AT TAMPINES,Singapore,1.32,103.820487
THE EDGE ON CAIRNHILL,Singapore,1.32,103.820487
THE EDGEWATER,Singapore,1.32,103.820487
THE ELEGANCE @ CHANGI,Singapore,1.32,103.820487
THE ELEMENT @ STEVENS,Singapore,1.32,103.820487
THE ELYSIA,Singapore,1.32,103.820487
THE EQUATORIAL,Singapore,1.32,103.820487
THE ESPARIS,Singapore,1.32,103.820487
THE ESPIRA,Singapore,1.32,103.820487
THE ESTA,Singapore,1.32,103.820487
THE ESTIVA,Singapore,1.32,103.820487
THE ESTORIL,Singapore,1.32,103.820487
THE ESTRELLA,Singapore,1.32,103.820487
THE ESTUARY,Singapore,1.32,103.820487
THE ETAGE,Singapore,1.32,103.820487
THE FERNHILL,Singapore,1.32,103.820487
THE FLORAVALE,Singapore,1.32,103.820487
THE FLORENTINE,Singapore,1.32,103.820487
THE FLORIDA,Singapore,1.32,103.820487
THE FOLIAGE,Singapore,1.32,103.820487
THE FORD @ HOLLAND,Singapore,1.32,103.820487
THE FORESTA @ MOUNT FABER,Singapore,1.32,103.820487
THE FRANGIPANI,Singapore,1.32,103.820487
THE GALE,Singapore,1.32,103.820487
THE GARDENS AT BISHAN,Singapore,1.32,103.820487
THE GERANIUM,Singapore,1.32,103.820487
THE GILSTEAD,Singapore,1.32,103.820487
THE GLACIER,Singapore,1.32,103.820487
THE GLADES,Singapore,1.32,103.820487
THE GLYNDEBOURNE,Singapore,1.32,103.820487
THE GRANDHILL,Singapore,1.32,103.820487
THE GRANDIFLORA,Singapore,1.32,103.820487
THE GRANGE,Singapore,1.32,103.820487
THE GREEN COLLECTION,Singapore,1.32,103.820487
THE GREENWICH,Singapore,1.32,103.820487
THE GREENWOOD,Singapore,1.32,103.820487
THE HACIENDA,Singapore,1.32,103.820487
THE HELICONIA,Singapore,1.32,103.820487
THE HERMITAGE,Singapore,1.32,103.820487
THE HILLFORD,Singapore,1.32,103.820487
THE HILLIER,Singapore,1.32,103.820487
THE HILLOFT,Singapore,1.32,103.820487
THE HILLSIDE,Singapore,1.32,103.820487
THE HOLLAND COLLECTION,Singapore,1.32,103.820487
THE HORIZON,Singapore,1.32,103.820487
THE HUNTINGTON,Singapore,1.32,103.820487
THE IMPERIAL,Singapore,1.294972,103.842629
THE INFINITI,Singapore,1.319104,103.755392
THE INFLORA,Singapore,1.356029,103.966227
THE INGLEWOOD,Singapore,1.360597,103.829996
THE INSPIRA,Singapore,1.291685,103.838559
THE INTERLACE,Singapore,1.28261,103.803182
THE INTERWEAVE,Singapore,1.325235,103.853118
THE JADE,Singapore,1.348982,103.748739
THE LADYHILL,Singapore,1.31042,103.825058
THE LAKEFRONT RESIDENCES,Singapore,1.342912,103.719605
THE LAKESHORE,Singapore,1.346621,103.723534
THE LANAI,Singapore,1.356477,103.761325
THE LATTIZ,Singapore,1.352083,103.819836
THE LAURELS,Singapore,1.304898,103.837306
THE LEGACY,Singapore,1.321047,103.822646
THE LEGEND,Singapore,1.318598,103.829405
THE LENOX,Singapore,1.318391,103.91135
THE LEVELZ,Singapore,1.313763,103.805031
THE LIGHT @ CAIRNHILL,Singapore,1.306376,103.838412
THE LINC,Singapore,1.314697,103.842776
THE LINCOLN MODERN,Singapore,1.315268,103.84239
THE LINCOLN RESIDENCES,Singapore,1.315268,103.84239
THE LINE @ TANJONG RHU,Singapore,1.298101,103.884603
THE LINEAR,Singapore,1.375426,103.76286
THE LOFT,Singapore,1.306961,103.822195
THE LUCENT,Singapore,1.310826,103.916156
THE LUMOS,Singapore,1.299223,103.83192
THE LUSH,Singapore,1.309112,103.904975
THE LUXE,Singapore,1.299569,103.846908
THE LUXURIE,Singapore,1.38907,103.896396
THE MADEIRA,Singapore,1.357492,103.749446
THE MAKENA,Singapore,1.297521,103.894291
THE MARBELLA,Singapore,1.314441,103.77788
THE MARQ ON PATERSON HILL,Singapore,1.300523,103.828908
THE MARQUE @ IRRAWADDY,Singapore,1.325592,103.845998
THE MAYFAIR,Singapore,1.34568,103.733506
THE MAYLEA,Singapore,1.280673,103.785294
THE MEDLEY,Singapore,1.317272,103.911089
THE MERASAGA,Singapore,1.311669,103.797192
THE MERCURY,Singapore,1.295944,103.827241
THE MERLOT,Singapore,1.401549,103.751438
THE METROPOLITAN CONDOMINIUM,Singapore,1.290666,103.816244
THE METZ,Singapore,1.299361,103.837015
THE MEYER PLACE,Singapore,1.298314,103.886473
THE MEYERISE,Singapore,1.297085,103.892571
THE MEZZO,Singapore,1.3206,103.852513
THE MIDAS,Singapore,1.312654,103.886316
THE MILTONIA RESIDENCES,Singapore,1.41697,103.848154
THE MINT RESIDENCES,Singapore,1.314916,103.904431
THE MINTON,Singapore,1.35206,103.881693
THE MKZ,Singapore,1.306564,103.846636
THE MONDRIAN,Singapore,1.345603,103.775948
THE MONTAGE,Singapore,1.310686,103.91229
THE MONTANA,Singapore,1.329043,103.874622
THE MORNING GLORY,Singapore,1.350457,103.728965
THE MORNINGSIDE,Singapore,1.295527,103.835724
THE MORNINGTON,Singapore,1.326173,103.863973
THE MORRIS RESIDENCES,Singapore,1.349066,103.883836
THE NASSIM,Singapore,1.306337,103.822531
THE NAUTICAL,Singapore,1.443205,103.824814
THE NCLAVE,Singapore,1.310575,103.915013
THE NEXUS,Singapore,1.334421,103.786898
THE OCEANFRONT @ SENTOSA COVE,Singapore,1.244192,103.842607
THE OCTET,Singapore,1.312123,103.883552
THE ODEON KATONG,Singapore,1.304553,103.90195
THE OLIV,Singapore,1.318623,103.841934
THE OPUS,Singapore,1.30592,103.829355
THE ORANGE GROVE,Singapore,1.310644,103.825991
THE ORCHARD RESIDENCES,Singapore,1.303929,103.831951
THE ORIENT,Singapore,1.281153,103.783782
THE OXLEY,Singapore,1.297429,103.843058
THE PALETTE,Singapore,1.370466,103.945909
THE PALLADIUM,Singapore,1.303342,103.903841
THE PANORAMA,Singapore,1.375719,103.83439
THE PARC CONDOMINIUM,Singapore,1.310372,103.761838
THE PARK VALE,Singapore,1.330349,103.811446
THE PATERSON,Singapore,1.300484,103.830414
THE PATERSON EDGE,Singapore,1.302637,103.829684
THE PEAK,Singapore,1.336638,103.844683
THE PEAK @ CAIRNHILL I,Singapore,1.308003,103.837991
THE PEAK @ CAIRNHILL II,Singapore,1.308003,103.837991
THE PEAK@BALMEG,Singapore,1.283174,103.783374
THE PEARL @ MOUNT FABER,Singapore,1.271065,103.824277
THE PETALS,Singapore,1.353445,103.760451
THE PIER AT ROBERTSON,Singapore,1.291668,103.840745
THE PLAZA,Singapore,1.299851,103.860446
THE PRINCETON,Singapore,1.316664,103.832727
THE PROMENADE@PELIKAT,Singapore,1.355225,103.887663
THE PROMINENCE,Singapore,1.310505,103.897418
THE PROMONT,Singapore,1.307655,103.837838
THE QUARTZ,Singapore,1.380797,103.894101
THE QUAYSIDE,Singapore,1.290086,103.839168
THE QUINN,Singapore,1.343979,103.872271
THE QUINTET,Singapore,1.398566,103.750325
THE RAINFOREST,Singapore,1.336773,103.79634
THE RAINTREE,Singapore,1.348675,103.774272
THE RED HOUSE,Singapore,1.305421,103.903656
THE REGALIA,Singapore,1.295235,103.836797
THE REGENCY AT TIONG BAHRU,Singapore,1.282184,103.830156
THE RESIDENCES AT BARKER,Singapore,1.307993,103.836064
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,Singapore,1.246111,103.842491
THE RICHMOND,Singapore,1.325234,103.864616
THE RISE @ OXLEY - RESIDENCES,Singapore,1.297429,103.843058
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHI,Singapore,1.307993,103.836064
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,Singapore,1.307993,103.836064
THE RIVERINA,Singapore,1.378802,103.944055
THE RIVERINE BY THE PARK,Singapore,1.30978,103.869097
THE RIVERSIDE PIAZZA,Singapore,1.288522,103.843889
THE RIVERVALE,Singapore,1.380418,103.89761
THE RIVERWALK,Singapore,1.289068,103.848298
THE ROCHESTER RESIDENCES,Singapore,1.305618,103.788239
THE SAIL @ MARINA BAY,Singapore,1.28078,103.852513
THE SANCTUARY @ GEYLANG,Singapore,1.313472,103.886496
THE SANTORINI,Singapore,1.351996,103.928369
THE SCALA,Singapore,1.350455,103.865456
THE SCENIC @ BRADDELL,Singapore,1.34054,103.847076
THE SCOTTS TOWER,Singapore,1.310312,103.835113
THE SEA VIEW,Singapore,1.301599,103.901309
THE SEAFRONT ON MEYER,Singapore,1.297083,103.888503
THE SEAWIND,Singapore,1.311303,103.914842
THE SENSORIA,Singapore,1.437344,103.824992
THE SENTINEL,Singapore,1.316213,103.841866
THE SERENADE @ HOLLAND,Singapore,1.318514,103.780178
THE SERENNIA,Singapore,1.352083,103.819836
THE SERENNO,Singapore,1.310296,103.897433
THE SHAUGHNESSY,Singapore,1.416883,103.846743
THE SHELFORD,Singapore,1.325223,103.811724
THE SHORE RESIDENCES,Singapore,1.302811,103.900951
THE SHORELINE RESIDENCES II,Singapore,1.460758,103.84024
THE SIENA,Singapore,1.321016,103.811445
THE SIERRA,Singapore,1.317836,103.780183
THE SILVA GARDENS,Singapore,1.352083,103.819836
THE SILVER FIR,Singapore,1.312446,103.894906
THE SIXTH AVENUE RESIDENCES,Singapore,1.331713,103.793967
THE SKYWOODS,Singapore,1.365187,103.771768
THE SOLITAIRE,Singapore,1.315065,103.827273
THE SORRENTO,Singapore,1.29566,103.766181
THE SOUND,Singapore,1.309578,103.914938
THE SOVEREIGN,Singapore,1.352083,103.819836
THE SPECTRUM,Singapore,1.291834,103.76926
THE SPINNAKER,Singapore,1.314336,103.844173
THE SPRINGBLOOM,Singapore,1.351208,103.863658
THE SPRINGFIELD,Singapore,1.332372,103.94961
THE SPRINGS,Singapore,1.3191,103.84667
THE SPRINGSIDE,Singapore,1.404381,103.819312
THE STELLAR,Singapore,1.293234,103.767507
THE STERLING,Singapore,1.335628,103.781916
THE STRADIA,Singapore,1.355652,103.8759
THE SUITES AT CENTRAL,Singapore,1.298929,103.83703
THE SUMMIT,Singapore,1.316319,103.941135
THE SUNFLOWER,Singapore,1.352083,103.819836
THE SUNNIDORA,Singapore,1.316947,103.90955
THE SUNNIFLORA,Singapore,1.316986,103.909674
THE SUNNY LEGEND,Singapore,1.316502,103.911643
THE SUNNY SPRING,Singapore,1.312215,103.889486
THE SUNNYDALE,Singapore,1.348734,103.867552
THE SUNSHINE,Singapore,1.34611,103.871978
THE TAIPAN,Singapore,1.312381,103.934928
THE TAMPINES TRILLIANT,Singapore,1.359211,103.940522
THE TANAMERA,Singapore,1.326906,103.943093
THE TATE RESIDENCES,Singapore,1.308162,103.830529
THE TEMBUSU,Singapore,1.36134,103.889814
THE TENERIFFE,Singapore,1.326646,103.790484
THE TENNERY,Singapore,1.380337,103.760152
THE TERRACE,Singapore,1.401389,103.91585
THE TESSARINA,Singapore,1.332444,103.789285
THE THOMSON DUPLEX,Singapore,1.324103,103.841024
THE TIER,Singapore,1.323005,103.850927
THE TOMLINSON,Singapore,1.30459,103.826059
THE TOPIARY,Singapore,1.38901,103.872006
THE TREELINE,Singapore,1.31783,103.913537
THE TRESOR,Singapore,1.323862,103.806994
THE TREVOSE,Singapore,1.32307,103.825056
THE TRILINQ,Singapore,1.318111,103.76204
THE TRILLIUM,Singapore,1.294153,103.8328
THE TRIZON,Singapore,1.316781,103.777934
THE TROPIC GARDENS,Singapore,1.313907,103.938087
THE TROPICA,Singapore,1.348636,103.927784
THE TRUMPS,Singapore,1.320057,103.913447
THE TWINS,Singapore,1.314742,103.834613
THE URBANITE,Singapore,1.352083,103.819836
THE VALES,Singapore,1.397211,103.893825
THE VANDERLINT,Singapore,1.308058,103.900888
THE VANTAGE,Singapore,1.3083,103.828223
THE VENUE RESIDENCES,Singapore,1.328566,103.868846
THE VERMONT ON CAIRNHILL,Singapore,1.308784,103.8384
THE VERTE,Singapore,1.316885,103.913845
THE VERV @ RV,Singapore,1.295036,103.834678
THE VERVE,Singapore,1.352083,103.819836
THE VESTA,Singapore,1.313325,103.913606
THE VIEW @ MEYER,Singapore,1.298099,103.886986
THE VINES,Singapore,1.302341,103.836471
THE VIRIDIAN,Singapore,1.325988,103.851577
THE VISION,Singapore,1.298334,103.764944
THE VUE,Singapore,1.346763,103.880002
THE WARREN,Singapore,1.38663,103.743604
THE WATER EDGE,Singapore,1.313791,103.888743
THE WATERINA,Singapore,1.313326,103.890381
THE WATERLINE,Singapore,1.367421,103.87664
THE WATERSIDE,Singapore,1.29763,103.8831
THE WHARF RESIDENCE,Singapore,1.352083,103.819836
THE WHITLEY RESIDENCES,Singapore,1.326117,103.837408
THE WILSHIRE,Singapore,1.312852,103.804729
THE WINDSOR,Singapore,1.357175,103.827482
THE WISTERIA,Singapore,1.417652,103.841611
THE WOODGROVE,Singapore,1.429461,103.780817
THE WOODS,Singapore,1.352534,103.697545
THE YARDLEY,Singapore,1.347724,103.871902
THOMSON 800,Singapore,1.340663,103.837062
THOMSON EURO-ASIA,Singapore,1.318047,103.844687
THOMSON GARDEN ESTATE,Singapore,1.328119,103.840907
THOMSON GRAND,Singapore,1.365254,103.830529
THOMSON GROVE,Singapore,1.383973,103.835801
THOMSON HILLS,Singapore,1.378629,103.831843
THOMSON IMPERIAL COURT,Singapore,1.35204,103.83586
THOMSON PARK,Singapore,1.354332,103.834375
THOMSON PLAZA,Singapore,1.354523,103.831085
THOMSON RIDGE ESTATE,Singapore,1.352461,103.833842
THOMSON RISE ESTATE,Singapore,1.353081,103.844044
THOMSON THREE,Singapore,1.35694,103.831688
THOMSON V ONE,Singapore,1.35315,103.835509
THOMSON V TWO,Singapore,1.353356,103.835528
THOMSON VALE,Singapore,1.328119,103.840907
THOMSON VIEW CONDOMINIUM,Singapore,1.357124,103.82881
THREE 11,Singapore,1.3568,103.829014
THREE BALMORAL,Singapore,1.313803,103.83048
THREE BUCKLEY,Singapore,1.317027,103.839885
THREE THREE ROBIN,Singapore,1.317199,103.828434
THYE SHAN MANSION,Singapore,1.284058,103.843678
TIAN GARDEN,Singapore,1.363406,103.866351
TIAN TECK KENG TEMPLE,Singapore,1.367224,103.928577
TIARA,Singapore,1.295295,103.831113
TIERRA VUE,Singapore,1.3075,103.913879
TIONG BAHRU ESTATE,Singapore,1.286595,103.829006
TIVOLI GARDENS,Singapore,1.312981,103.906601
TIVOLI GRANDE,Singapore,1.312981,103.906601
TIVOLI LODGE,Singapore,1.315378,103.887009
TOH ESTATE,Singapore,1.364201,103.973161
TOH TUCK GARDEN,Singapore,1.339726,103.766156
TOH TUCK HILL,Singapore,1.339726,103.766156
TOH TUCK LODGE,Singapore,1.3397,103.766171
TOH YI COURT,Singapore,1.33808,103.771634
TOHO GREEN,Singapore,1.366578,103.875785
TOHO MANSION,Singapore,1.31296,103.794942
TOHO MANSIONS,Singapore,1.31296,103.794942
TOMLINSON HEIGHTS,Singapore,1.303133,103.82659
TOP TEN,Singapore,1.337794,103.757088
TOPAZ MANSIONS,Singapore,1.328302,103.865807
TORIE MANSIONS,Singapore,1.311864,103.903183
TORIEVIEW MANSIONS,Singapore,1.314414,103.88599
TORIEVILLE,Singapore,1.352083,103.819836
TOWNER VILLE,Singapore,1.319445,103.858014
TOWNHOUSE APARTMENTS,Singapore,1.309173,103.842504
TOWNHOUSE CONDOMINIUM,Singapore,1.318441,103.949626
TRE RESIDENCES,Singapore,1.316902,103.884643
TREASURE GARDENS,Singapore,1.365043,103.865151
TREASURE LOFT,Singapore,1.352083,103.819836
TREASURE MANSIONS,Singapore,1.361595,103.877412
TREASURE ON BALMORAL,Singapore,1.314311,103.830363
TREASURE PLACE,Singapore,1.280576,103.789146
TREASURES @ G20,Singapore,1.311403,103.881588
TREASURES@G19,Singapore,1.314023,103.878964
TREASURES@G6,Singapore,1.310629,103.876749
TREE HOUSE,Singapore,1.370079,103.776422
TREESCAPE,Singapore,1.311144,103.916573
TRELLIS TOWERS,Singapore,1.330239,103.843686
TRENDALE TOWER,Singapore,1.309609,103.836036
