address,country,lat,long,
SHAW PLAZA - TWIN HEIGHTS,Singapore,1.324694,103.851477,
SHEARES VILLE,Singapore,1.293669,103.825338,
SHEBA LODGE,Singapore,1.352083,103.819836,
SHELFORD 23,Singapore,1.327891,103.812337,
SHELFORD GREEN,Singapore,1.324847,103.812343,
SHELFORD MANSIONS,Singapore,1.326255,103.808973,
SHELFORD REGENCY,Singapore,1.326768,103.810528,
SHELFORD SUITES,Singapore,1.326523,103.812642,
SHELFORD VIEW,Singapore,1.327485,103.811185,
SHEPHERD'S HILL ESTATE,Singapore,1.291761,103.806775,
SHERWOOD CONDOMINIUM,Singapore,1.345063,103.76793,
SHERWOOD TOWER,Singapore,1.339626,103.778905,
SHIRO,Singapore,1.327066,103.892701,
SHITESCAPE,Singapore,1.352083,103.819836,
SHUNFU VILLE,Singapore,1.352331,103.838822,
SIEW LIM PARK,Singapore,1.352083,103.819836,
SIGLAP CENTRE,Singapore,1.312468,103.923236,
SIGLAP COURT,Singapore,1.313587,103.923105,
SIGLAP GARDEN,Singapore,1.311711,103.925638,
SIGLAP HILL 33,Singapore,1.320352,103.919112,
SIGLAP LODGE,Singapore,1.313642,103.928606,
SIGLAP PARK,Singapore,1.310893,103.916841,
SIGLAP V,Singapore,1.312847,103.923734,
SIGNATURE AT LEWIS,Singapore,1.32113,103.823025,
SIGNATURE AT YISHUN,Singapore,1.417376,103.844622,
SIGNATURE CREST,Singapore,1.312468,103.893059,
SIGNATURE PARK,Singapore,1.340336,103.769626,
SIGNATURE RESIDENCE,Singapore,1.311054,103.892368,
SILAHIS APARTMENTS,Singapore,1.323665,103.909784,
SILAHIS VILLE,Singapore,1.323665,103.909784,
SILVER HILL,Singapore,1.352083,103.819836,
SILVERSCAPE,Singapore,1.312603,103.887173,
SILVERSEA,Singapore,1.299977,103.901818,
SIMEI GARDEN,Singapore,1.320225,103.92765,
SIMEI GREEN CONDOMINIUM,Singapore,1.340492,103.959347,
SIMON PLAZA,Singapore,1.361947,103.885048,
SIMS DORADO,Singapore,1.315729,103.890372,
SIMS EDGE,Singapore,1.316388,103.887937,
SIMS GREEN,Singapore,1.314395,103.884623,
SIMS MEADOWS,Singapore,1.316056,103.887811,
SIMS POINT,Singapore,1.313175,103.879462,
SIMS RESIDENCES,Singapore,1.316056,103.890896,
SIMS URBAN OASIS,Singapore,1.319116,103.881098,
SIMSVILLE,Singapore,1.317014,103.889734,
SIN CHUAN GARDEN,Singapore,1.3625,103.86836,
SIN MING CENTRE,Singapore,1.353709,103.836089,
SIN MING PLAZA,Singapore,1.352453,103.835708,
SIN THAI HIN BUILDING,Singapore,1.301902,103.851846,
SING LIAN BUILDING,Singapore,1.318484,103.910639,
SINGA HILLS,Singapore,1.330373,103.908333,
SIXTH AVENUE CENTRE,Singapore,1.33143,103.793915,
SIXTH AVENUE VILLE,Singapore,1.329502,103.79486,
SKIES MILTONIA,Singapore,1.418131,103.848135,
SKT MANSIONS,Singapore,1.314733,103.882658,
SKY GREEN,Singapore,1.428903,103.720192,
SKY HABITAT,Singapore,1.352312,103.851687,
SKY VUE,Singapore,1.35254,103.850844,
SKY@ELEVEN,Singapore,1.331265,103.84061,
SKYLINE 360 @ SAINT THOMAS WALK,Singapore,1.296957,103.835747,
SKYLINE @ ORCHARD BOULEVARD,Singapore,1.303201,103.829542,
SKYLINE RESIDENCES,Singapore,1.271482,103.807708,
SKYPARK,Singapore,1.285312,103.861132,
SKYPARK RESIDENCES,Singapore,1.4435,103.819729,
SKYSUITES17,Singapore,1.327367,103.847833,
SKYSUITES@ANSON,Singapore,1.2745,103.844768,
SMAILING COURT,Singapore,1.315549,103.897845,
SMART SUITES,Singapore,1.315149,103.88382,
SOHO 188,Singapore,1.311248,103.853368,
SOHO @ FARRER,Singapore,1.310856,103.852698,
SOLEIL @ SINARAN,Singapore,1.319445,103.845265,
SOMMERVILLE GRANDEUR,Singapore,1.315899,103.80667,
SOMMERVILLE LOFT,Singapore,1.34337,103.869941,
SOMMERVILLE PARK,Singapore,1.312212,103.806916,
SOMMERVILLE REGENCY,Singapore,1.346056,103.868174,
SOMMERVILLE RESIDENCES,Singapore,1.346056,103.868174,
SONG LANG GREEN,Singapore,1.302131,103.896782,
SOO CHOW GARDEN,Singapore,1.353866,103.831233,
SOPHIA 98,Singapore,1.302211,103.847076,
SOPHIA CREST,Singapore,1.302084,103.84737,
SOPHIA FLATS,Singapore,1.301746,103.848749,
SOPHIA HILLS,Singapore,1.30081,103.846905,
SOPHIA LODGE,Singapore,1.301822,103.848066,
SOPHIA RESIDENCE,Singapore,1.301278,103.848423,
SOPHIA VIEW,Singapore,1.302084,103.84737,
SOPHIA VILLE,Singapore,1.302673,103.846327,
SOUTH UNION PARK,Singapore,1.325029,103.913309,
SOUTHAVEN I,Singapore,1.291747,103.85525,
SOUTHAVEN II,Singapore,1.345825,103.773303,
SOUTHBANK,Singapore,1.306308,103.86429,
SOVEREIGN @ SIMON,Singapore,1.36567,103.883,
SPACE @ KOVAN,Singapore,1.354624,103.876902,
SPANISH VILLAGE,Singapore,1.315525,103.805743,
SPAZIO @ KOVAN,Singapore,1.354713,103.878288,
SPOTTISWOODE 18,Singapore,1.275452,103.837591,
SPOTTISWOODE PARK,Singapore,1.275299,103.837268,
SPOTTISWOODE RESIDENCES,Singapore,1.275481,103.836827,
SPOTTISWOODE SUITES,Singapore,1.276004,103.837283,
SPRING @ KATONG,Singapore,1.305512,103.903069,
SPRING @ LANGSAT,Singapore,1.315384,103.902898,
SPRING GARDENS,Singapore,1.284351,103.844529,
SPRING GROVE,Singapore,1.297957,103.827422,
SPRING PARK ESTATE,Singapore,1.314633,103.934633,
SPRING RESIDENCES,Singapore,1.316208,103.830536,
SPRINGDALE CONDOMINIUM,Singapore,1.34833,103.772381,
SPRINGDEW TERRACE,Singapore,1.278093,103.790494,
SPRINGHILL,Singapore,1.440697,103.823946,
SPRINGHILL TERRACE,Singapore,1.440697,103.823946,
SPRINGLEAF GARDEN,Singapore,1.39825,103.821958,
SPRINGLEAF TOWER,Singapore,1.275368,103.846399,
SPRINGLEAF VILLAS,Singapore,1.400086,103.823817,
SPRINGVALE,Singapore,1.312916,103.92475,
SPRINGWELL MANSIONS,Singapore,1.320696,103.952694,
SPRINGWOOD,Singapore,1.279067,103.790273,
SRI MENANTI ESTATE,Singapore,1.294869,103.822927,
ST ANNE'S WOOD,Singapore,1.391428,103.903167,
ST FRANCIS COURT,Singapore,1.324752,103.863684,
ST FRANCIS LODGE,Singapore,1.324953,103.864097,
ST MARTIN RESIDENCE,Singapore,1.29407,103.838165,
ST MARTIN'S,Singapore,1.30583,103.824394,
ST MICHAEL REGENCY,Singapore,1.326222,103.863635,
ST MICHAEL'S CONDOMINIUM,Singapore,1.326501,103.862705,
ST MICHAEL'S PLACE,Singapore,1.325158,103.865382,
ST NICHOLAS VIEW,Singapore,1.373542,103.832831,
ST PATRICK'S COURT,Singapore,1.308075,103.912202,
ST PATRICK'S GREEN,Singapore,1.309281,103.914345,
ST PATRICK'S GROVE,Singapore,1.308063,103.912676,
ST PATRICK'S LOFT,Singapore,1.308654,103.915944,
ST PATRICK'S RESIDENCES,Singapore,1.307678,103.914898,
ST REGIS RESIDENCES SINGAPORE,Singapore,1.305799,103.825957,
ST THOMAS COURT,Singapore,1.297557,103.836215,
ST THOMAS LODGE,Singapore,1.2978,103.8357,
ST THOMAS SUITES,Singapore,1.298347,103.83585,
ST THOMAS VILLE,Singapore,1.297643,103.835952,
STADIA,Singapore,1.355652,103.8759,
STARFIRE @ SOPHIA,Singapore,1.302084,103.84737,
STARLIGHT SUITES,Singapore,1.293816,103.837189,
STARPOINT,Singapore,1.288607,103.777726,
STARVILLE,Singapore,1.327573,103.911067,
STELLAR RV,Singapore,1.295056,103.828864,
STEVENS LOFT,Singapore,1.317463,103.82635,
STEVENS SUITES,Singapore,1.315461,103.825657,
STILL 123,Singapore,1.314678,103.906057,
STILL MANSIONS,Singapore,1.308787,103.90875,
STILLZ RESIDENCE,Singapore,1.31612,103.904703,
STRAITS GARDENS,Singapore,1.45849,103.837553,
STRAITS RESIDENCES,Singapore,1.313875,103.9043,
STRATA,Singapore,1.301299,103.84769,
STRATFORD COURT,Singapore,1.32824,103.951653,
STRATTON GREEN,Singapore,1.382531,103.865135,
STRATTON PARK,Singapore,1.38027,103.866478,
STRATUM,Singapore,1.379513,103.942962,
STUDIO 3,Singapore,1.295798,103.827558,
STUDIO8,Singapore,1.343277,103.847263,
STUDIOS @ MARNE,Singapore,1.313072,103.856903,
STUDIOS@TEMBELING,Singapore,1.308018,103.904667,
STURDEE VIEW,Singapore,1.316817,103.858831,
SUFFOLK PREMIER,Singapore,1.314389,103.844664,
SUI GENERIS,Singapore,1.3161,103.834512,
SUITES 123,Singapore,1.315243,103.853496,
SUITES 28,Singapore,1.312644,103.886099,
SUITES @ AMBER,Singapore,1.300254,103.900178,
SUITES @ CAIRNHILL,Singapore,1.309855,103.836502,
SUITES @ EASTCOAST,Singapore,1.314509,103.932442,
SUITES @ EUNOS,Singapore,1.320541,103.905785,
SUITES @ GUILLEMARD,Singapore,1.312579,103.891796,
SUITES @ KATONG,Singapore,1.307783,103.895503,
SUITES @ KOVAN,Singapore,1.357415,103.879557,
SUITES @ NEWTON,Singapore,1.317987,103.842058,
SUITES @ OWEN,Singapore,1.314084,103.852861,
SUITES @ PAYA LEBAR,Singapore,1.350349,103.880059,
SUITES @ SHREWSBURY,Singapore,1.318496,103.849268,
SUITES @ SIMS,Singapore,1.315149,103.88382,
SUITES @ SOPHIA,Singapore,1.298703,103.847004,
SUITES @ SURREY,Singapore,1.317987,103.842058,
SUITES @ TOPAZ,Singapore,1.328654,103.865371,
SUITES AT BUKIT TIMAH,Singapore,1.340475,103.773595,
SUITES AT ORCHARD,Singapore,1.300967,103.837853,
SUITES DE LAUREL,Singapore,1.339256,103.78001,
SUITES TWENTY-TWO,Singapore,1.312825,103.882456,
SUITES@BRADDELL,Singapore,1.343223,103.868759,
SUITES@CHANGI,Singapore,1.317048,103.904624,
SULTAN GATE PLACE,Singapore,1.30172,103.860654,
SUMMER GARDENS,Singapore,1.330173,103.951069,
SUMMER GREEN,Singapore,1.326895,103.849781,
SUMMER GROVE,Singapore,1.352284,103.87554,
SUMMER PLACE,Singapore,1.356666,103.868977,
SUMMER SCENT,Singapore,1.365722,103.882448,
SUMMER VIEW,Singapore,1.301675,103.852212,
SUMMER VILLAS,Singapore,1.387188,103.877839,
SUMMERDALE,Singapore,1.349083,103.725469,
SUMMERHILL,Singapore,1.358365,103.765872,
SUMMERLEA GREEN,Singapore,1.352083,103.819836,
SUMMIT VILLE,Singapore,1.359558,103.757465,
SUN PLAZA,Singapore,1.448369,103.819814,
SUN ROSIER,Singapore,1.345045,103.879057,
SUNBIRD PARK,Singapore,1.338566,103.957307,
SUNBIRD VIEW,Singapore,1.352083,103.819836,
SUNCOTTAGES,Singapore,1.3721,103.768981,
SUNDANCE SUITES,Singapore,1.309348,103.906218,
SUNFLOWER COURT,Singapore,1.312176,103.886977,
SUNFLOWER GRANDEUR,Singapore,1.316411,103.890533,
SUNFLOWER LODGE,Singapore,1.313865,103.887716,
SUNFLOWER MANSIONS,Singapore,1.352083,103.819836,
SUNFLOWER REGENCY,Singapore,1.311269,103.881228,
SUNFLOWER RESIDENCE,Singapore,1.312176,103.886977,
SUNFLOWER VIEW,Singapore,1.313173,103.888435,
SUNGLADE,Singapore,1.348276,103.871682,
SUNGROVE,Singapore,1.312855,103.755901,
SUNHAVEN,Singapore,1.347761,103.962864,
SUNNY GROVE,Singapore,1.392119,103.742921,
SUNNY LODGE,Singapore,1.324378,103.906818,
SUNNY PALMS,Singapore,1.317341,103.910952,
SUNNY PARC,Singapore,1.313657,103.914707,
SUNNY TERRACE,Singapore,1.352083,103.819836,
SUNNY VALE,Singapore,1.313721,103.915089,
SUNNYVALE RESIDENCES,Singapore,1.313721,103.915089,
SUNRISE GARDENS,Singapore,1.390082,103.857192,
SUNRISE VILLA,Singapore,1.387915,103.856552,
SUNSET LODGE,Singapore,1.329968,103.767757,
SUNSHINE GRANDEUR,Singapore,1.312806,103.910095,
SUNSHINE GROVE,Singapore,1.346127,103.873938,
SUNSHINE LODGE,Singapore,1.344929,103.871095,
SUNSHINE LOFT,Singapore,1.352083,103.819836,
SUNSHINE MANSIONS,Singapore,1.314915,103.907788,
SUNSHINE PLAZA,Singapore,1.300362,103.850825,
SUNSHINE REGENCY,Singapore,1.311196,103.905206,
SUNSHINE RESIDENCE,Singapore,1.312814,103.909945,
SUNSHINE TERRACE,Singapore,1.345738,103.872834,
SUNSTONE RESIDENCES,Singapore,1.352083,103.819836,
SUNVILLE,Singapore,1.326349,103.863448,
SURIN GARDENS,Singapore,1.356014,103.883513,
SURIN VILLAS,Singapore,1.356014,103.883513,
SURREY COURT,Singapore,1.315989,103.842235,
SURREY POINT,Singapore,1.31604,103.842266,
SUTTON PLACE,Singapore,1.312792,103.805092,
SWISS CLUB PARK,Singapore,1.337336,103.790176,
SWISS VALLEY,Singapore,1.29343,103.826132,
SYLVAN LODGE,Singapore,1.312777,103.798278,
SYMPHONY HEIGHTS,Singapore,1.356363,103.766424,
TACPLAS HOUSE,Singapore,1.314074,103.88155,
TAI HWAN GARDEN,Singapore,1.357723,103.861729,
TAI HWAN PARK,Singapore,1.355786,103.859434,
TAI KENG GARDENS,Singapore,1.347203,103.884954,
TAI KENG VILLAS,Singapore,1.347203,103.884954,
TAI PENG GARDENS,Singapore,1.319352,103.896059,
TAI WAH BUILDING,Singapore,1.298258,103.838299,
TAI YUAN GARDEN,Singapore,1.359218,103.869221,
TAIPAN GRAND,Singapore,1.311407,103.933546,
TAIPAN JADE,Singapore,1.312381,103.934928,
TAIPAN REGENCY,Singapore,1.307027,103.898894,
TALIB CENTRE,Singapore,1.29645,103.854914,
TALIB COURT,Singapore,1.296712,103.854962,
TAMPINES COURT,Singapore,1.344799,103.947874,
TAN CHIN TUAN MANSION,Singapore,1.305254,103.837486,
TAN TONG MENG TOWER,Singapore,1.327931,103.841741,
TANAH MERAH GREEN,Singapore,1.360239,103.975032,
TANAH MERAH MANSION,Singapore,1.321876,103.947147,
TANAMERA CREST,Singapore,1.332439,103.942274,
TANGERINE GROVE,Singapore,1.350149,103.880981,
TANGLIN HILL CONDOMINIUM,Singapore,1.30219,103.81699,
TANGLIN HILL MEADOWS,Singapore,1.301477,103.817336,
TANGLIN HILL VILLAS,Singapore,1.302103,103.816288,
TANGLIN PARK,Singapore,1.299583,103.816053,
TANGLIN REGENCY,Singapore,1.292328,103.81573,
TANGLIN RESIDENCES,Singapore,1.303974,103.822893,
TANGLIN VIEW,Singapore,1.292195,103.817958,
TANJONG RIA CONDOMINIUM,Singapore,1.296831,103.874581,
TANQUEELAN SUITES,Singapore,1.298294,103.856809,
TATIANA TERRACE,Singapore,1.352083,103.819836,
TEACHER'S HOUSING ESTATE,Singapore,1.380366,103.831349,
TECK CHYE GARDENS,Singapore,1.353292,103.876908,
TECK HIANG GARDENS,Singapore,1.352083,103.819836,
TELOK AYER CONSERVATION AREA,Singapore,1.281574,103.847613,
TELOK BLANGAH HOUSE,Singapore,1.266201,103.823493,
TELOK KURAU LODGE,Singapore,1.31358,103.913527,
TELOK KURAU MANSIONS,Singapore,1.314168,103.915079,
TELOK MANSION,Singapore,1.314168,103.915079,
TEMBELINA,Singapore,1.310491,103.902821,
TEMBELING CENTRE,Singapore,1.306699,103.9052,
TEMBELING COURT,Singapore,1.310491,103.902821,
TEMBELING GROVE,Singapore,1.3078,103.904385,
TEMBELING MANSIONS,Singapore,1.307965,103.904317,
TEMBELING RESIDENCE,Singapore,1.308018,103.904667,
TEN @ SUFFOLK,Singapore,1.314432,103.844255,
TENGGIRIA,Singapore,1.307795,103.914314,
TEOCHEW SAIHO RESIDENCE,Singapore,1.352083,103.819836,
TERESA 8,Singapore,1.276529,103.825814,
TERESA TERRACE,Singapore,1.276342,103.824101,
TERESA VILLAS,Singapore,1.276342,103.824101,
TERESA VILLE,Singapore,1.276342,103.824101,
TERRACE VIEW,Singapore,1.306406,103.903604,
TERRASSE,Singapore,1.368021,103.876636,
TERRENE AT BUKIT TIMAH,Singapore,1.341442,103.770774,
TESSA LODGE,Singapore,1.302597,103.898106,
TEXTILE CENTRE,Singapore,1.303823,103.861356,
THE ABERDEEN,Singapore,1.325337,103.865417,
THE ABODE AT DEVONSHIRE,Singapore,1.297738,103.837872,
THE ACACIAS,Singapore,1.344518,103.868594,
THE ADARA,Singapore,1.30645,103.907779,
THE ALBRACCA,Singapore,1.298135,103.886189,
THE ALCOVE,Singapore,1.31462,103.883904,
THE AMARELLE,Singapore,1.313217,103.89231,
THE AMBIENCE,Singapore,1.416055,103.903538,
THE AMBRA,Singapore,1.316746,103.912699,
THE AMBROSIA,Singapore,1.310773,103.916572,
THE AMERALD STUDIO,Singapore,1.30677,103.899172,
THE AMERY,Singapore,1.311943,103.908426,
THE AMSTON,Singapore,1.356726,103.760429,
THE ANCHORAGE,Singapore,1.289179,103.804857,
THE ANSLEY,Singapore,1.323208,103.849076,
THE ARC AT DRAYCOTT,Singapore,1.309634,103.832151,
THE ARCADIA,Singapore,1.333541,103.811242,
THE ARECA,Singapore,1.352083,103.819836,
THE ARIEL,Singapore,1.315918,103.902817,
THE ARISTO @ AMBER,Singapore,1.300382,103.9007,
THE ARIZON,Singapore,1.313783,103.886598,
THE ARMADALE,Singapore,1.318974,103.840343,
THE ARRIS,Singapore,1.275347,103.841661,
THE ARTE,Singapore,1.328049,103.842595,
THE ASANA,Singapore,1.321799,103.810748,
THE ASTERIA,Singapore,1.352083,103.819836,
THE ASTON,Singapore,1.296004,103.829913,
THE ATRIA AT MEYER,Singapore,1.296797,103.889236,
THE AXIS,Singapore,1.324524,103.850065,
THE AZURE,Singapore,1.25161,103.848029,
THE AZZURO,Singapore,1.316991,103.913826,
THE BALE,Singapore,1.315085,103.906356,
THE BALMORAL,Singapore,1.315539,103.828357,
THE BALMORAL SPRING,Singapore,1.315445,103.834295,
THE BAYCOURT,Singapore,1.315187,103.941473,
THE BAYRON,Singapore,1.297841,103.837581,
THE BAYSHORE,Singapore,1.312701,103.939276,
THE BEACON,Singapore,1.292474,103.856522,
THE BEACON EDGE,Singapore,1.307289,103.90507,
THE BEAUMONT,Singapore,1.299232,103.836145,
THE BECCAGAYLE,Singapore,1.284095,103.842531,
THE BELLEFORTE,Singapore,1.327408,103.844991,
THE BELMONT,Singapore,1.313325,103.798551,
THE BELVEDERE,Singapore,1.297109,103.887596,
THE BENCOOLEN,Singapore,1.301694,103.853284,
THE BENTLY RESIDENCES@KOVAN,Singapore,1.358033,103.880273,
THE BERTH BY THE COVE,Singapore,1.24992,103.84666,
THE BERTHSIDE,Singapore,1.352083,103.819836,
THE BEVERLY,Singapore,1.339341,103.767354,
THE BLISS,Singapore,1.284481,103.844376,
THE BLOSSOMVALE,Singapore,1.337175,103.782536,
THE BOTANIC ON LLOYD,Singapore,1.296745,103.839582,
THE BOULEVARD RESIDENCE,Singapore,1.303914,103.828717,
THE BOUTIQ,Singapore,1.297046,103.838357,
THE BOX,Singapore,1.369335,103.849034,
THE BROOKS I,Singapore,1.404766,103.819461,
THE BROWNSTONE,Singapore,1.445825,103.827216,
THE CAIRNHILL,Singapore,1.306717,103.83916,
THE CALLISTA,Singapore,1.327615,103.862886,
THE CALROSE,Singapore,1.382627,103.837333,
THE CALYPSO,Singapore,1.284187,103.851058,
THE CANOPY,Singapore,1.423907,103.848204,
THE CAPE,Singapore,1.300646,103.901251,
THE CAPRI,Singapore,1.318372,103.826071,
THE CARPMAELINA,Singapore,1.313084,103.897995,
THE CASCADIA,Singapore,1.333534,103.787752,
THE CASSANDRA,Singapore,1.276169,103.792882,
THE CATHAY RESIDENCES,Singapore,1.299717,103.84767,
THE CENTREN,Singapore,1.313955,103.883577,
THE CENTRIO,Singapore,1.325278,103.84588,
THE CENTRIS,Singapore,1.339987,103.70489,
THE CHAMPAGNE,Singapore,1.318431,103.910605,
THE CHANCERY RESIDENCE,Singapore,1.323345,103.838285,
THE CHERRYWOOD,Singapore,1.328097,103.911773,
THE CHUAN,Singapore,1.349961,103.860899,
THE CITRINE,Singapore,1.327498,103.843148,
THE CITRON RESIDENCES,Singapore,1.312697,103.857275,
THE CLAYMORE,Singapore,1.307775,103.831,
THE CLAYTON,Singapore,1.317436,103.829033,
THE CLEARWATER,Singapore,1.337252,103.934599,
THE CLEMENTVALE,Singapore,1.352083,103.819836,
THE CLIFT,Singapore,1.279478,103.84726,
THE COAST AT SENTOSA COVE,Singapore,1.245424,103.843681,
THE COLONNADE,Singapore,1.299647,103.827531,
THE COMPASS AT CHANCERY,Singapore,1.32358,103.838732,
THE CORNWALL,Singapore,1.312158,103.800379,
THE COSMOPOLITAN,Singapore,1.295549,103.831967,
THE COTERIE @ HOLLAND,Singapore,1.31096,103.804625,
THE COTZ,Singapore,1.313571,103.910602,
THE COUNTRYSIDE,Singapore,1.305025,103.853458,
THE COURTYARD,Singapore,1.320585,103.843232,
THE CREEK @ BUKIT,Singapore,1.340166,103.769632,
THE CREST,Singapore,1.292693,103.820403,
THE CRISTALLO,Singapore,1.312937,103.91156,
THE DAFFODIL,Singapore,1.316054,103.945695,
THE DAIRY FARM,Singapore,1.431605,103.7099,
THE DEW,Singapore,1.346656,103.756056,
THE DIAMOND,Singapore,1.313018,103.87626,
THE DOMAIN,Singapore,1.312001,103.924505,
THE DRAYCOTT,Singapore,1.311667,103.831214,
THE EASTSIDE,Singapore,1.305418,103.905525,
THE EBONY,Singapore,1.32041,103.908671,
THE EDEN AT TAMPINES,Singapore,1.355899,103.959825,
THE EDGE ON CAIRNHILL,Singapore,1.308777,103.837058,
THE EDGEWATER,Singapore,1.380322,103.964718,
THE ELEGANCE @ CHANGI,Singapore,1.316259,103.903924,
THE ELEMENT @ STEVENS,Singapore,1.317918,103.825875,
THE ELYSIA,Singapore,1.326934,103.861953,
THE EQUATORIAL,Singapore,1.320009,103.82505,
THE ESPARIS,Singapore,1.369385,103.959695,
THE ESPIRA,Singapore,1.31236,103.914645,
THE ESTA,Singapore,1.301974,103.900035,
THE ESTIVA,Singapore,1.287907,103.778385,
THE ESTORIL,Singapore,1.310901,103.802237,
THE ESTRELLA,Singapore,1.392608,103.741814,
THE ESTUARY,Singapore,1.410992,103.832387,
THE ETAGE,Singapore,1.316424,103.894307,
THE FERNHILL,Singapore,1.314316,103.825999,
THE FLORAVALE,Singapore,1.351032,103.697272,
THE FLORENTINE,Singapore,1.366383,103.885794,
THE FLORIDA,Singapore,1.373794,103.900575,
THE FOLIAGE,Singapore,1.290944,103.774356,
THE FORD @ HOLLAND,Singapore,1.313498,103.793691,
THE FORESTA @ MOUNT FABER,Singapore,1.270539,103.8137,
THE FRANGIPANI,Singapore,1.301016,103.859554,
THE GALE,Singapore,1.35883,103.967161,
THE GARDENS AT BISHAN,Singapore,1.364816,103.830647,
THE GERANIUM,Singapore,1.313193,103.904163,
THE GILSTEAD,Singapore,1.317167,103.838865,
THE GLACIER,Singapore,1.314297,103.907131,
THE GLADES,Singapore,1.326742,103.948302,
THE GLYNDEBOURNE,Singapore,1.322454,103.823547,
THE GRANDHILL,Singapore,1.281665,103.784894,
THE GRANDIFLORA,Singapore,1.352083,103.819836,
THE GRANGE,Singapore,1.301418,103.823726,
THE GREEN COLLECTION,Singapore,1.243052,103.83632,
THE GREENWICH,Singapore,1.38698,103.868809,
THE GREENWOOD,Singapore,1.337384,103.804685,
THE HACIENDA,Singapore,1.314331,103.926834,
THE HELICONIA,Singapore,1.326398,103.908904,
THE HERMITAGE,Singapore,1.314618,103.836789,
THE HILLFORD,Singapore,1.344059,103.76984,
THE HILLIER,Singapore,1.364017,103.764394,
THE HILLOFT,Singapore,1.359338,103.757562,
THE HILLSIDE,Singapore,1.356553,103.878345,
THE HOLLAND COLLECTION,Singapore,1.308902,103.80795,
THE HORIZON,Singapore,1.290270,103.851959,
THE HUNTINGTON,Singapore,1.28141,103.851019,
THE IMPERIAL,Singapore,1.294972,103.842629,
THE INFINITI,Singapore,1.319104,103.755392,
THE INFLORA,Singapore,1.356029,103.966227,
THE INGLEWOOD,Singapore,1.360597,103.829996,
THE INSPIRA,Singapore,1.291685,103.838559,
THE INTERLACE,Singapore,1.28261,103.803182,
THE INTERWEAVE,Singapore,1.325235,103.853118,
THE JADE,Singapore,1.348982,103.748739,
THE LADYHILL,Singapore,1.31042,103.825058,
THE LAKEFRONT RESIDENCES,Singapore,1.342912,103.719605,
THE LAKESHORE,Singapore,1.346621,103.723534,
THE LANAI,Singapore,1.356477,103.761325,
THE LATTIZ,Singapore,1.352083,103.819836,
THE LAURELS,Singapore,1.304898,103.837306,
THE LEGACY,Singapore,1.321047,103.822646,
THE LEGEND,Singapore,1.318598,103.829405,
THE LENOX,Singapore,1.318391,103.91135,
THE LEVELZ,Singapore,1.313763,103.805031,
THE LIGHT @ CAIRNHILL,Singapore,1.306376,103.838412,
THE LINC,Singapore,1.314697,103.842776,
THE LINCOLN MODERN,Singapore,1.315268,103.84239,
THE LINCOLN RESIDENCES,Singapore,1.315268,103.84239,
THE LINE @ TANJONG RHU,Singapore,1.298101,103.884603,
THE LINEAR,Singapore,1.375426,103.76286,
THE LOFT,Singapore,1.306961,103.822195,
THE LUCENT,Singapore,1.310826,103.916156,
THE LUMOS,Singapore,1.299223,103.83192,
THE LUSH,Singapore,1.309112,103.904975,
THE LUXE,Singapore,1.299569,103.846908,
THE LUXURIE,Singapore,1.38907,103.896396,
THE MADEIRA,Singapore,1.357492,103.749446,
THE MAKENA,Singapore,1.297521,103.894291,
THE MARBELLA,Singapore,1.314441,103.77788,
THE MARQ ON PATERSON HILL,Singapore,1.300523,103.828908,
THE MARQUE @ IRRAWADDY,Singapore,1.325592,103.845998,
THE MAYFAIR,Singapore,1.34568,103.733506,
THE MAYLEA,Singapore,1.280673,103.785294,
THE MEDLEY,Singapore,1.317272,103.911089,
THE MERASAGA,Singapore,1.311669,103.797192,
THE MERCURY,Singapore,1.295944,103.827241,
THE MERLOT,Singapore,1.401549,103.751438,
THE METROPOLITAN CONDOMINIUM,Singapore,1.290666,103.816244,
THE METZ,Singapore,1.299361,103.837015,
THE MEYER PLACE,Singapore,1.298314,103.886473,
THE MEYERISE,Singapore,1.297085,103.892571,
THE MEZZO,Singapore,1.3206,103.852513,
THE MIDAS,Singapore,1.312654,103.886316,
THE MILTONIA RESIDENCES,Singapore,1.41697,103.848154,
THE MINT RESIDENCES,Singapore,1.314916,103.904431,
THE MINTON,Singapore,1.35206,103.881693,
THE MKZ,Singapore,1.306564,103.846636,
THE MONDRIAN,Singapore,1.345603,103.775948,
THE MONTAGE,Singapore,1.310686,103.91229,
THE MONTANA,Singapore,1.329043,103.874622,
THE MORNING GLORY,Singapore,1.350457,103.728965,
THE MORNINGSIDE,Singapore,1.295527,103.835724,
THE MORNINGTON,Singapore,1.326173,103.863973,
THE MORRIS RESIDENCES,Singapore,1.349066,103.883836,
THE NASSIM,Singapore,1.306337,103.822531,
THE NAUTICAL,Singapore,1.443205,103.824814,
THE NCLAVE,Singapore,1.310575,103.915013,
THE NEXUS,Singapore,1.334421,103.786898,
THE OCEANFRONT @ SENTOSA COVE,Singapore,1.244192,103.842607,
THE OCTET,Singapore,1.312123,103.883552,
THE ODEON KATONG,Singapore,1.304553,103.90195,
THE OLIV,Singapore,1.318623,103.841934,
THE OPUS,Singapore,1.30592,103.829355,
THE ORANGE GROVE,Singapore,1.310644,103.825991,
THE ORCHARD RESIDENCES,Singapore,1.303929,103.831951,
THE ORIENT,Singapore,1.281153,103.783782,
THE OXLEY,Singapore,1.297429,103.843058,
